text,label
Is it possible to claim a refund for a hair dryer purchased in Mumbai that stopped working just days after delivery?,2
I want to recover an advance given to a supplier for machinery parts that were never delivered.,0
A company used my copyrighted photographs on their website without seeking permission or paying for them.,4
"My husband took our daughter to another city without informing me, and I want to know my rights.",5
"My supervisor constantly criticizes my work in front of other team members, affecting my morale.",6
"An advertisement claimed my air conditioner had a special feature, but after buying it I discovered that claim was completely false.",2
Someone slipped a harmful substance into food meant for a rival business owner's family.,3
My neighbour is disputing the ownership of a small strip of land that has always been part of my family house.,7
A person borrowed equipment for a wedding function and has kept it well beyond the agreed return date.,0
"My relative's landlord cancelled a rental agreement suddenly, even though the lease term had not ended.",0
My piece of land sale is stuck because the buyer is refusing to pay the remaining balance despite the agreement being signed.,7
My public speech criticizing the local administration was shut down midway by police citing unspecified security concerns.,1
A stranger accessed my private recipe blog's backend and altered content without authorization.,4
My neighbour has built a wall that blocks the common pathway we have used for years.,0
"My husband wants to withdraw his consent after we already filed for mutual divorce, what happens now.",5
My relative discovered a network involved in smuggling goods across state borders without proper documentation.,3
My employer changed my reporting manager without informing me about the reasons behind the decision.,6
"My neighbour has built a boundary wall that intrudes several feet into my ancestral house, and he refuses to correct it.",7
"Someone attacked my cousin with an iron rod, leaving him with serious head injuries.",3
Someone accessed my private meal planning app and shared my dietary information without authorization.,4
I want to challenge a government rule requiring citizens to obtain a certificate of loyalty before contesting local elections.,1
What documents are required to prove clear ownership of a family house that I intend to sell in Nagpur?,7
Can I take action against a company that keeps ignoring my written complaints about their defective electric kettle?,2
I want to know if prolonged restriction on public transport in a region without explanation can be constitutionally challenged.,1
My friend borrowed camera equipment for a project and has been avoiding returning it for several months.,0
My neighbour's overflowing sewage line has been damaging my property for several weeks now.,0
My relative hired a surveyor whose incorrect measurements caused a boundary dispute with a neighbour.,0
What is the correct legal process to transfer an ancestral house from my father's name to my name after his death?,7
My mother-in-law is holding onto items that were clearly given to me personally during the wedding.,5
"The repair technician kept my hair dryer for weeks and returned it still faulty, yet charged me the full repair amount anyway.",2
Someone created a fake property listing using photos of my apartment without my permission.,4
Someone lodged a false complaint against my husband to prevent him from testifying in another case.,3
"My pressure cooker stopped working under warranty, and the brand is asking me to bear the cost of spare parts, which seems unfair.",2
"A group chat is being used to plan and coordinate harassment against me, what legal steps can I take?",4
What steps should I take if a mobile app seller refuses to acknowledge my genuine complaint about a defective wristwatch?,2
A distributor breached territorial exclusivity by supplying our products to unauthorized sellers in another state.,0
"My spouse has been diagnosed with a condition that has made married life impossible, and I want a divorce.",5
My employer denied my request for maternity leave extension despite valid medical reasons.,6
I want to modify our child support agreement since my ex-husband's income has increased substantially.,5
A builder used inferior quality cement despite the contract specifying particular standards for our house construction.,0
My company did not pay my full salary during my maternity leave period.,6
My husband wants me to leave our matrimonial home even though I have nowhere else to go.,5
Our factory union wants to raise concerns about unfair wage practices affecting all workers collectively.,6
My company reduced remote employees' benefits compared to those working from the office.,6
"A public sector employer denied me a government service on the basis of my caste, and I want to challenge this as discriminatory.",1
A village panchayat is preventing me from practicing my trade in a public market without giving any valid legal reason.,1
I want to know if provident fund benefits apply to employees working on a contract basis.,6
My relative's tenant has stopped paying rent for several months despite reminders and warnings.,0
My relative's business licence documents were forged and used to open a fraudulent branch elsewhere.,3
A person hired for bookkeeping services mishandled our accounts and is refusing to correct the errors.,0
I want to understand the process for grandparents to formally request custody in exceptional circumstances.,5
I want to challenge a government decision denying recognition to a citizens' welfare association without proper reasoning.,1
"After registering the sale deed for my warehouse property, I discovered the seller did not have full ownership rights to sell it.",7
I was charged extra hidden fees while purchasing a mattress that were never mentioned anywhere during the checkout process.,2
A former classmate is posting insulting comments about my appearance under every photo I share online.,4
How do I legally establish my ownership over a commercial shop that has been in dispute with a family member for years?,7
A local council is denying representation to women in a public consultation process without adequate justification.,1
"I entered a written contract for solar panel installation, but the company delivered incomplete work.",0
"A family member is claiming that our late father verbally promised him an apartment flat, though nothing was ever put in writing.",7
Someone is threatening to release private voice recordings from a family dispute unless demands are met.,4
A witness statement recorded by police does not match what was actually said during the incident.,3
Someone is using stolen screenshots of my resume to apply for jobs under a different name.,4
I want to know if provident fund benefits are applicable to employees working part-time.,6
"My order for a water heater was marked as delivered by the courier, but I never actually received the package at my address.",2
The dealer added processing charges to my designer saree bill that were never mentioned before I agreed to make the purchase.,2
My digital wallet was accessed without authorization and cryptocurrency was transferred out without my consent.,4
"I want a replacement for my faulty tablet, but a franchise store keeps sending a technician instead of giving me a new unit as promised.",2
"A hacker gained access to my smart TV and is sending strange messages through it, what can I do?",4
A person who borrowed our tent and chairs for an event has failed to return them despite reminders.,0
My cousin's bicycle was stolen from outside the coaching centre despite being chained.,3
A local administration denied our request to hold a peaceful gathering to discuss a proposed development project.,1
My neighbour's newly built wall is causing water to accumulate and damage my house's foundation.,0
Someone set fire to the hay stored in our field after a dispute over irrigation water.,3
"I resigned due to workplace harassment, but my company is not waiving the notice period.",6
"My ex is sending threatening messages on WhatsApp daily, what can I do legally?",4
"Someone is using my Aadhaar number for fraudulent purposes, how do I report this?",4
My husband and I got married in a temple ceremony and now want to register our marriage officially.,5
I gave a loan to a business partner on a written agreement that has now crossed the repayment deadline.,0
"My courier package containing a valuable inverter battery went missing in transit, and the courier company is refusing to compensate me.",2
A stranger created a fake customer feedback call using our brand's name to extract personal details.,4
"I want to cancel my co-working space membership within the free trial period, but the company keeps making it impossible to actually cancel.",2
A new government regulation is stopping me from continuing my profession without offering any reasonable justification for the restriction.,1
My husband wants an annulment claiming our marriage was never consummated.,5
Someone collected money from several families promising jobs abroad and then disappeared completely.,3
"A public authority denied my right to appeal an administrative decision, leaving me with no way to challenge the order.",1
I want to know how family courts assess the best interests of a child during custody disputes.,5
Someone secretly photographed a woman in a public restroom using a hidden device.,3
Is there a way to get compensation for the mental harassment caused by a faulty wardrobe that the seller refuses to fix?,2
"Despite paying full charges for cloud storage subscription, I have been receiving highly unsatisfactory and inconsistent service for weeks now.",2
I want to know if I can seek a protective order against continuous interference from my husband's family.,5
The rental agreement for my residential plot has an unusual clause that I am worried may not be legally enforceable.,7
Several men appear to be working together to run an illegal loan racket that threatens defaulters with violence.,3
I want to know if verbal employment agreements are legally enforceable in India.,6
I want to help my mother file a maintenance claim since my father has stopped providing for her.,5
"I suspect the documents shown to me by the seller of an ancestral house are not genuine, and I need to verify their authenticity.",7
My residential bungalow title shows an old encumbrance that was supposed to have been cleared years ago but was never updated.,7
"I signed a sale agreement for an orchard land, but the seller is now backing out of the deal after receiving my token amount.",7
I want to understand if part-time employees are entitled to severance pay during layoffs.,6
I want to recover fees paid to a consultant who never completed the agreed business plan.,0
Someone is impersonating a government scholarship officer online to collect personal details from students.,4
My spouse wants a separation agreement that outlines how we will handle finances during this time.,5
"Someone created a fake e-commerce website using my company's brand name, is this illegal?",4
"A government authority is requiring citizens to provide biometric data for a service unrelated to identity verification, and I am concerned.",1
My housing plot was demolished by local authorities citing an old land dispute that I was never properly informed about.,7
My verified social media account was hijacked and is now being used to promote unknown products.,4
I want to compel a public sector employer to perform a legal duty that they have been refusing to carry out for months.,1
"My ex-partner is planning to move our son to another country permanently, and I strongly object.",5
There is a dispute over the valuation of my urban plot during a court-ordered partition among family members.,7
I want to enforce an agreement where a supplier promised fixed pricing for an entire year.,0
My nephew is claiming ownership of our commercial shop even though it was registered solely in my father's name.,7
"I want to know if minors can inherit property directly, or if a guardian must manage it until they turn eighteen.",5
I want to know whether a state government can restrict the broadcast of a documentary critical of its policies.,1
I want to know if impotency can be cited as a ground for seeking annulment of marriage.,5
My private online support ticket details were leaked to a public forum by a former employee.,4
I want to understand my rights over gifts exchanged between our two families during our wedding.,5
My business partner is withholding important client contracts needed to continue our ongoing projects.,0
There is a dispute over the valuation of my housing plot during a court-ordered partition among family members.,7
Someone accused my father of criminal trespass despite him having legal access to the property.,3
My daughter wants to know how child custody is decided when both parents live in different cities.,5
I was detained briefly for raising slogans against a government policy during a peaceful demonstration in Bengaluru.,1
A builder is refusing to pay our firm for architectural services despite the project being completed.,0
I was sold a motor insurance policy by a bank representative who did not disclose important terms that I only discovered later.,2
A public authority denied permission for a peaceful hunger strike outside a government building without providing valid reasons.,1
"I paid a repair shop to fix my wardrobe, but they returned it in a worse condition than before and refuse to fix it again.",2
The registrar's office is delaying the registration of my commercial shop without giving me any clear reason for the delay.,7
A wholesaler is refusing to honour a fixed pricing agreement signed for our annual bulk purchase.,0
I want to compel the local administration to perform a legal duty that they have been refusing to carry out for months.,1
Someone broke into our poultry farm and stole a large number of birds in a single night.,3
Someone is forcing local vendors to pay protection money or face violence in our market area.,3
I want to understand my rights if my employer suddenly asks remote employees to relocate.,6
"My family disapproves of my interfaith marriage, and I want to understand my legal rights as a couple.",5
Someone sent a message threatening to harm my family after I refused to comply with their demands online.,4
I want to challenge a rule restricting citizens over a certain age from holding a specific type of government post.,1
An unknown person created a fake profile of our late family member to solicit sympathy donations online.,4
"I bought an electric scooter that stopped working within a week, and an online shopping site is refusing to repair or replace it. What can I do?",2
I want to know if a second wife's children have equal inheritance rights as those from the first marriage.,5
"The showroom promised to replace my hair dryer within seven days of purchase, but they keep giving excuses every time I follow up.",2
A relative was abducted while walking home from work and was released only after a ransom was paid.,3
"I suffered a serious injury at work, and my employer is refusing to provide any compensation.",6
My siblings and I are disputing how our late father's property should be divided among us.,5
"I found someone using my copyrighted content on their YouTube channel for profit, what legal steps can I take?",4
I want to recover money that a friend borrowed for his daughter's education and never repaid.,0
"The local authorities have issued a demolition notice for my warehouse property, and I want to challenge it legally.",7
I want to challenge a government decision denying my community access to a public well that has been used for generations.,1
"My neighbour has planted trees right along the shared boundary, and I believe this actually encroaches onto my family house.",7
"A competitor spread false information among our suppliers, damaging our long-standing business relationships.",0
I want to claim my provident fund dues from a company that shut down operations abruptly.,6
"I received an electricity bill with an amount far higher than my actual usage, and the provider is not correcting the meter reading error.",2
I want to know if my company is required to conduct periodic health checkups for factory employees.,6
I want to know my rights if I am terminated during probation without any prior warning.,6
My employer is asking piece-rate workers to meet unrealistic targets without any corresponding wage revision.,6
My business incurred losses because a supplier's delayed shipment caused us to miss an important seasonal deadline.,0
I want to know if my company can withhold incentive payouts citing unclear performance metrics.,6
My daughter was followed and grabbed by a stranger while returning from tuition classes.,3
I want to recover money given to a colleague for a joint purchase that never materialized as planned.,0
My employer reduced maternity benefits compared to what was mentioned in the company handbook.,6
My monthly bill for co-working space membership suddenly increased without any prior notice or explanation from the company about the reason.,2
My employer is delaying my full and final settlement despite completing my resignation formalities.,6
"After using my gas stove for just two days, it completely stopped functioning, and the store is blaming me for mishandling it.",2
"After my grandmother's death, there is confusion among the family over how her village land should be divided.",7
My brother was beaten with fists by a group of men outside a local bar late at night.,3
"I want to recover money lent to a relative for his son's education, which he has not repaid.",0
"A contractor's subcontractor failed to complete plumbing work as agreed, delaying our entire renovation project.",0
A contractor is refusing to fix leakage issues that appeared shortly after completing our bathroom renovation.,0
My employer denied my request for a transfer closer to home despite genuine family circumstances.,6
A shopkeeper sold me a defective appliance and refuses to either replace it or return my money.,0
"I received a land acquisition notice for my ancestral warehouse property, and I want to understand my rights in this process.",7
A person we hardly know has been sending messages threatening to kill my father over an old dispute.,3
My company reduced my performance rating simply because I took maternity leave during the review period.,6
A stranger created a fake customer verification message using our courier service's name to steal information.,4
The state transport authority is preventing me from practicing my trade in a public market without giving any valid legal reason.,1
The e-commerce site delivered an empty box instead of the smartwatch I had ordered and paid for in full online.,2
My husband wants to freeze our joint account before our divorce is finalized.,5
My private online cooking class recordings were leaked and distributed without permission.,4
My wife and I want to register our marriage to apply for a spousal visa abroad.,5
We are an interfaith couple seeking a mutual consent divorce and want to know the applicable procedure.,5
"My grandfather transferred his small plot to one grandchild through a gift deed, and other family members are contesting it now.",7
My company is delaying negotiations with our workers' union regarding overdue wage revisions.,6
We found stolen electronic goods being sold cheaply by a person in our neighbourhood.,3
My employer denied reimbursement for a mandatory training course required for my current role.,6
My professional certificate was used without permission to advertise fake online courses.,4
A state authority denied a community permission to build a religious structure despite following all required procedures.,1
My landlord is refusing to return my security deposit even though I vacated the independent house in proper condition.,7
A client refused to pay the agreed fee after I completed a freelance writing assignment for them.,0
I want to understand the legal process for a widow to remarry within our community.,5
My ex-husband wants to take our son on a long trip without informing me of the details.,5
Someone mixed a harmful substance into the food served at a community gathering.,3
My private online creative photography submissions were used without consent in an unrelated campaign.,4
I want to challenge a gift deed through which my small plot was transferred to a relative without my knowledge.,7
A person who agreed to supply seeds for our farming season cancelled without notice right before sowing time.,0
I want to understand my rights if my wife refuses to fulfill her marital obligations without valid reason.,5
My employer expects me to be available for calls at all hours despite working remotely.,6
I want to compel a state government office to perform a legal duty that they have been refusing to carry out for months.,1
I want to challenge a government notice restricting a community's traditional right to graze cattle on public land.,1
My employer refuses to provide a written employment contract despite my working there for over a year.,6
I want to know if my sister has equal rights to our father's business despite not being involved in running it.,5
I was asked to remove a peaceful protest banner from outside my shop by municipal authorities without any clear legal reasoning.,1
I was stopped from filming a public protest by police officers who cited vague reasons without any written order.,1
A supplier delivered goods with visible defects and is refusing to honour the replacement clause in our contract.,0
A local authority demolished a place of religious worship without following any legal process or giving proper notice.,1
I want to understand if training costs can be legally deducted from my final settlement.,6
I want to know if my employer can question the authenticity of my medical certificate without valid reason.,6
A local administration is preventing citizens from a certain caste from entering a public temple during festival days.,1
A curfew imposed by local authorities during an emergency situation seems to have gone beyond what was constitutionally reasonable.,1
I believe a state-run school is discriminating against me on the basis of my gender while processing my application.,1
A public authority is requiring citizens to disclose personal financial details to access an unrelated public health service.,1
My uncle sold the entire ancestral duplex house without informing or including the other legal heirs at all.,7
"The company's advertisement showed a much larger size for the inverter battery, but the delivered product was noticeably smaller than shown.",2
Intimate photos meant only for a private conversation were leaked and are now circulating among mutual friends.,4
"A fake profile using my identity is sending inappropriate messages to strangers, tarnishing my reputation.",4
Can I take legal action against someone who has occupied my warehouse property without my permission for several years?,7
"Someone used my PAN card details to file a fraudulent tax return, what should I do?",4
I need to understand what documents are required when filing a complaint about a violent incident.,3
I have not received my salary since I raised concerns about unsafe working conditions at the factory.,6
I want to understand if my employer can ask me to complete tasks outside my job description regularly.,6
One of the co-owners of our jointly owned family house wants to sell his share without consulting the rest of us.,7
My husband is refusing to pay for our daughter's extracurricular activities as agreed earlier.,5
I want to understand my rights if my employer denies flexible working hours after maternity leave.,6
I entered into a written agreement with a distributor who is now violating the exclusivity clause.,0
I want to know if marriage registration is mandatory for couples who married under customary rites.,5
My company fired me for taking leave to attend a family emergency.,6
I want to know my rights as a contract employee regarding job security and benefits.,6
"After my grandmother's death, there is confusion among the family over how her orchard land should be divided.",7
"After using my new car for just two days, it completely stopped functioning, and the store is blaming me for mishandling it.",2
I want to verify whether the title of a residential plot I am about to purchase is completely clear of any disputes.,7
My brother received a message saying he would be attacked if he continued visiting a particular area.,3
"My spouse has filed for divorce citing cruelty, but I want to dispute these claims in court.",5
I signed a contract with a moving company that damaged several valuable items during relocation.,0
My friend was tricked into signing loan documents by someone posing as a bank representative.,3
I want to know if we can adopt a child of a different religion than ours.,5
I was detained briefly for raising slogans against a government policy during a peaceful demonstration in Chennai.,1
Someone has been giving alcohol to underage boys near the local playground.,3
A government scholarship meant for a specific community was denied to me despite meeting all the eligibility criteria clearly.,1
"I received a message threatening to release fake nude images of me unless I pay, what legal steps exist?",4
My relative's daughter was assaulted by a stranger while walking back from the market alone.,3
My grandfather used a power of attorney to sell our family's vacant plot without informing the rest of the family members.,7
I want to seek visitation rights since my ex-husband has been denying me access to our son.,5
I want to understand our rights as adoptive parents compared to biological parents under the law.,5
"My maternal uncle is asking for more than his rightful share in the ancestral independent house, and we cannot reach an agreement.",7
My company reduced my gratuity amount citing unapproved leaves that I believe were sanctioned.,6
My business associate is refusing to reimburse expenses incurred on behalf of our joint venture.,0
Someone is impersonating a school counselor online to collect sensitive information from students.,4
"The municipal corporation denied me a government service on the basis of my caste, and I want to challenge this as discriminatory.",1
I want to understand what documents are needed to register an interfaith marriage in India.,5
A financial institution has taken possession of my orchard land even though I was current on all my loan payments.,7
"We are second-time filers for mutual divorce after withdrawing our earlier petition, what should we expect now.",5
I want to enforce a written agreement where my business partner promised specific responsibilities that he never carried out.,0
"The showroom promised to replace my motorbike within seven days of purchase, but they keep giving excuses every time I follow up.",2
I want to understand my rights if my employer pays less than the state-mandated minimum wage.,6
"I bought a second-hand car through a dealership that assured me it had no accident history, which later turned out to be false.",2
"A salesperson promised free accessories with my electric scooter purchase, but the store later refused to give any of those promised items.",2
"Someone created a fake YouTube channel using my content without permission, how do I complain?",4
I want to understand what happens to inheritance if a family member dies after making conflicting wills.,5
My employer is delaying gratuity payment citing pending clearance from my department head.,6
My cousin's shop window was cracked after debris from a neighbouring construction site fell onto it.,0
My relative wants to know if she can seek maintenance from her husband while also pursuing a judicial separation instead of divorce.,5
"My uncle passed away, and we are unsure how to divide his property among his nephews and nieces.",5
A local council denied a request to install a public notice board listing citizens' grievances against the administration.,1
I want to know my options after being sold a ceiling fan that turned out to be completely different from what was advertised.,2
"My refund for a returned electric scooter was approved by the platform, but the payment gateway shows it was never actually processed.",2
My employer is delaying the provident fund settlement process even after several months of my resignation.,6
My social media account was taken over and the linked phone number and email were both changed.,4
"A vendor supplied printed material with errors despite approving the final proof, and now refuses replacement.",0
"My company data was leaked by a former employee, what legal action can we take?",4
"I noticed duplicate charges on my card for a single purchase of a study table, and the merchant is not refunding the extra amount.",2
"A salesperson promised free accessories with my inverter battery purchase, but the store later refused to give any of those promised items.",2
My relatives are disputing whether our grandfather's will was properly executed before his passing.,5
My bill for food delivery subscription included several unexplained charges that were never disclosed to me at the time of signing up.,2
"I cancelled my order for a trimmer within the return window, but the seller is refusing to process my refund citing some policy.",2
My relative's tenant is refusing to leave a rented stall despite the agreement clearly stating a fixed term.,0
My former business partner is refusing to transfer his share of the company as agreed in our exit contract.,0
Someone was found with a large quantity of stolen cables at his residence during a police check.,3
My landlord is refusing to return my security deposit even though I vacated the residential bungalow in proper condition.,7
My probation period was extended multiple times without any clear explanation from my employer.,6
"My relative signed a contract to supply handicrafts exclusively to one buyer, but the buyer cancelled the order without valid reason.",0
"My husband sides with his parents in every disagreement, which has become a serious issue in our marriage.",5
Someone repeatedly enters our shop after closing hours despite being warned by the watchman.,3
A group held my brother against his will in a vehicle for over an hour before releasing him.,3
My private travel vlogs were downloaded and reuploaded on another channel with different narration.,4
My employer denies me weekly offs despite working continuously as a full-time domestic helper.,6
"A public university rejected my application without giving any reasons, and I believe this decision was completely arbitrary.",1
I want guidance on protecting myself legally since my in-laws keep pressuring my family for additional gifts.,5
"A conflict has arisen between a state policy and a central government directive, and I want to understand which prevails.",1
A man made inappropriate comments and gestures toward my daughter while she waited at a bus stop.,3
I want to understand how courts treat property that was purchased jointly before our marriage.,5
A former client spread false claims about my services online after a disagreement over billing.,0
I was detained briefly for raising slogans against a government policy during a peaceful demonstration in Guwahati.,1
I was told by authorities that I cannot form an association with other citizens to advocate for a particular cause.,1
A stranger created a fake customer loyalty portal using our supermarket chain's name to collect data.,4
A government authority is requiring citizens to reveal their marital status to access a scheme unrelated to family welfare.,1
I want to know my rights after being injured due to unsafe machinery at my workplace.,6
A stranger created a fake customer support portal using our telecom provider's name to steal credentials.,4
Someone broke into our dairy shop at night and stole cash along with equipment.,3
A company owes us payment for services rendered months ago and keeps citing internal delays as an excuse.,0
What can I do if my co-owner is trying to sell a jointly owned row house without informing me at all?,7
I want to know if I can claim interest on delayed salary or settlement payments.,6
I want to know whether the state can restrict citizens' access to a public forest that their community has traditionally used.,1
What are my constitutional options if a government authority in Indore continues to ignore my legitimate grievance?,1
How can I legally challenge the passport office for violating my fundamental rights while carrying out their official duties?,1
Someone I matched with on a dating app has started messaging me obsessively even after I stopped responding.,4
"I was stopped from wearing a religious symbol at my workplace by a government employer, and I want to challenge this restriction.",1
"My computer files got locked and a message is demanding payment to unlock them, what are my options?",4
"Despite following up for weeks about my faulty dishwasher, the company's helpline keeps giving me a different excuse every single time.",2
A financial institution has taken possession of my apartment flat even though I was current on all my loan payments.,7
A stranger posing as a company representative contacted our clients to collect confidential business information.,4
"My colleague suffered a severe injury at work, and the company has not offered any support.",6
"My landlord wants to sell the vacant plot I am renting, and I want to know how this affects my current tenancy rights.",7
My company is pressuring me to return early from maternity leave before the completion of the period.,6
My daughter-in-law is preventing us from seeing our grandchildren after our son's untimely passing.,5
"I ordered a trimmer online, but the package I received contained a completely different and cheaper item inside the box.",2
My relative wants an injunction to stop a former employee from using company templates for a competing business.,0
A person was caught selling electronics that were later identified as stolen from a warehouse.,3
My younger brother was caught with a small quantity of drugs near our college campus.,3
"My family has been living on this vacant plot for decades, but a private company now claims it owns the land.",7
Someone broke the windows of our office and stole important files and a laptop overnight.,3
My relative discovered that a school bus attendant was misbehaving with young children during rides.,3
The registrar's office is delaying the registration of my vacant plot without giving me any clear reason for the delay.,7
A former employee is contacting our clients directly despite signing a non-solicitation clause in his contract.,0
Several men appear to be working together to illegally divert water from a common canal.,3
I want to recover dues from a client who received consulting services but has not paid the agreed fee.,0
The e-commerce site delivered an empty box instead of the mixer grinder I had ordered and paid for in full online.,2
Someone threw stones at our house windows late at night after a dispute with the neighbours.,3
I was charged a penalty fee by my bank for a transaction failure that was actually caused by a technical fault on their end.,2
I want compensation from a driver whose careless parking damaged the entrance gate of my shop.,0
"My husband disappeared without any contact for years, and I want to know how to legally end our marriage.",5
My ex-spouse refuses to contribute toward our son's school fees despite our earlier agreement.,5
"The dinner set I purchased has a manufacturing defect, but the brand's customer care keeps closing my complaint ticket without resolving it.",2
"The person who sold me an agricultural land turns out to have only partial ownership, and other co-owners were never informed of the sale.",7
I want to understand the difference between guardianship and adoption for a child in my care.,5
My relative's partner in a joint venture withdrew funds without informing the other stakeholders.,0
A person who saw a hit-and-run accident is now scared to report it after receiving threats.,3
"My husband took a loan in my name without my knowledge, and now we are separating.",5
A person attempted to run over my father with a vehicle after a dispute at a petrol pump.,3
"My newly purchased wristwatch arrived with a visible crack, but the seller is saying damage happened after delivery. How do I get this resolved?",2
"I cancelled my cloud storage subscription weeks ago, yet the company continues to deduct the monthly amount from my card.",2
We were not permitted to meet a relative in police custody despite requesting several times.,3
Someone stole the temple's brass bell and other items during the early morning hours.,3
Someone has encroached upon a part of my ancestral house by building a wall well beyond their actual boundary line.,7
A person I hired to paint my house left the work incomplete and is not responding to my calls.,0
"My village land was mortgaged years ago, and I want to understand the correct process to get the mortgage released now.",7
"My relative adopted a child years ago, but the adoption was never formally registered.",5
"My brother, who filed a police complaint, is now being pressured by relatives of the accused to drop the case.",3
My relative wants to establish paternity for inheritance purposes after her father's unexpected passing.,5
A stranger has taken illegal possession of my piece of land while I was living abroad for several years.,7
The builder has failed to hand over possession of my flat even though the promised completion date has long passed.,7
I want to understand my rights if my company delays issuing my salary certificate needed for a loan application.,6
My neighbour is disputing the ownership of a small strip of land that has always been part of my apartment flat.,7
"The restaurant served food that was well past its expiry date, and management is refusing to acknowledge the complaint at all.",2
My employer denied apprenticeship completion certification despite fulfilling all required training hours.,6
I want to evict a tenant from my row house who has not paid rent for several months despite repeated reminders.,7
My ride-hailing platform blocked my account after a customer complaint without giving me a chance to explain.,6
I believe a village panchayat is discriminating against me on the basis of my gender while processing my application.,1
My uncle lent a considerable sum to a close friend who has stopped responding to any contact attempts.,0
Someone organized a group to intimidate voters into supporting a particular candidate during elections.,3
A caretaker at an old age home was caught mistreating and neglecting elderly residents.,3
"An unknown program is running in the background of my computer, and I think it is recording my keystrokes.",4
I want to know if the state can require citizens to obtain prior approval before publishing material about government functioning.,1
I want to know how domestic abuse within a marriage affects custody decisions for our children.,5
"My company website was hacked and customer data was exposed, what legal obligations do we have?",4
A restaurant next to our house dumps waste water onto our shared pathway every day.,0
"The company agreed to replace my damaged gas stove, but it has been over a month and I have not received the replacement yet.",2
My salary was reduced without any prior notice or explanation from the management.,6
"I cancelled my order for a washing machine within the return window, but the seller is refusing to process my refund citing some policy.",2
"My relative's neighbour redirected rainwater flow, causing repeated flooding in our courtyard during monsoon.",0
I want to know what happens if my spouse does not comply with an order for restitution of conjugal rights.,5
I want to challenge a decision where the state denied me the right to contest a local election on unclear grounds.,1
I want to secure a right to reside in the matrimonial home while my custody case is being resolved.,5
There is a dispute over who is the rightful owner of an ancestral house that has been in our family for three generations.,7
"A person is holding onto my furniture after I moved out of a shared rented space, refusing to return it.",0
"My pressure cooker developed a fault under guarantee, but the seller is insisting I pay labour charges which were supposed to be covered.",2
"A salesperson promised free accessories with my mobile phone purchase, but the store later refused to give any of those promised items.",2
I want to revoke a power of attorney I had given for handling matters related to my piece of land in Kolkata.,7
"A tenant is subletting my commercial property to another party without my consent, against our agreement.",0
Someone climbed over the fence of a government building and was caught loitering near restricted areas.,3
"I lent money to a neighbour for his shop's stock purchase, and he has stopped responding to reminders.",0
I want to know how property is divided when a person dies leaving behind multiple wives.,5
I want to recover money paid for catering services that were cancelled without any prior notice.,0
I want to file a complaint about being denied a raise that was given to less experienced colleagues.,6
I want to understand whether restricting movement of nomadic communities across state borders without cause violates constitutional freedoms.,1
"Someone is following my daily routine online and showing up at places I mention in my posts, and it feels unsafe.",4
"A group of workers refused to leave our site even after the contract was terminated, damaging equipment.",3
I want to know how to claim unpaid wages from a company that has shut down suddenly.,6
"A state-run school rejected my application without giving any reasons, and I believe this decision was completely arbitrary.",1
"I received a wall clock that makes strange noises since day one, and the company keeps delaying the technician visit for weeks now.",2
My relative wants to annul her marriage since her husband was already engaged to someone else at the time.,5
"My husband has been mentally and emotionally abusive within our marriage, and I want to address this legally.",5
"My telecom provider keeps deducting money for value-added services I never subscribed to, despite repeated requests to stop them.",2
"My workplace lacks proper signage for hazardous zones, increasing the risk of accidents.",6
I was charged extra hidden fees while purchasing a dinner set that were never mentioned anywhere during the checkout process.,2
A government department has been sitting on my application for months without any explanation or written communication.,1
My husband is deliberately understating his income to avoid paying adequate maintenance to me.,5
I want to know if I can seek redressal for a hostile work environment created by my supervisor.,6
The travel agency collected full payment for a travel package but failed to arrange half of the promised itinerary during the trip.,2
A logistics company damaged my furniture during relocation despite an agreement covering full protection.,0
A rival shop owner filed a fabricated complaint accusing my father of assault that never happened.,3
A government authority is preventing citizens from a certain profession from accessing a public welfare scheme without justification.,1
A government authority is preventing certain eligible citizens in my area from registering as voters ahead of the election.,1
"My request for information about a government decision affecting me was ignored, and I believe this undermines my right to know.",1
I want an injunction to stop a former business partner from contacting our suppliers using company letterheads.,0
A person filed a false complaint of criminal intimidation against my husband after a business disagreement.,3
A group is sending coordinated threats to my business page after a public complaint I made.,4
The e-commerce site delivered an empty box instead of the water heater I had ordered and paid for in full online.,2
My relative's newly built compound wall was broken down overnight by unknown persons.,3
I want to know if gratuity is payable to the family of an employee who passed away while employed.,6
The local police is preventing me from practicing my trade in a public market without giving any valid legal reason.,1
I believe the district collector's office is discriminating against me on the basis of my gender while processing my application.,1
"My relative wants to adopt a relative's child informally, without going through the complete legal process.",5
"I paid a repair shop to fix my washing machine, but they returned it in a worse condition than before and refuse to fix it again.",2
