text,label
"I cancelled my order for a washing machine within the return window, but the seller is refusing to process my refund citing some policy.",Consumer
"My relative's neighbour redirected rainwater flow, causing repeated flooding in our courtyard during monsoon.",Civil
I want to know what happens if my spouse does not comply with an order for restitution of conjugal rights.,Family
I want to challenge a decision where the state denied me the right to contest a local election on unclear grounds.,Constitutional
I want to secure a right to reside in the matrimonial home while my custody case is being resolved.,Family
There is a dispute over who is the rightful owner of an ancestral house that has been in our family for three generations.,Property
"A person is holding onto my furniture after I moved out of a shared rented space, refusing to return it.",Civil
"My pressure cooker developed a fault under guarantee, but the seller is insisting I pay labour charges which were supposed to be covered.",Consumer
"A salesperson promised free accessories with my mobile phone purchase, but the store later refused to give any of those promised items.",Consumer
I want to revoke a power of attorney I had given for handling matters related to my piece of land in Kolkata.,Property
"A tenant is subletting my commercial property to another party without my consent, against our agreement.",Civil
Someone climbed over the fence of a government building and was caught loitering near restricted areas.,Criminal
"I lent money to a neighbour for his shop's stock purchase, and he has stopped responding to reminders.",Civil
I want to know how property is divided when a person dies leaving behind multiple wives.,Family
I want to recover money paid for catering services that were cancelled without any prior notice.,Civil
I want to file a complaint about being denied a raise that was given to less experienced colleagues.,Labour
I want to understand whether restricting movement of nomadic communities across state borders without cause violates constitutional freedoms.,Constitutional
"Someone is following my daily routine online and showing up at places I mention in my posts, and it feels unsafe.",Cyber
"A group of workers refused to leave our site even after the contract was terminated, damaging equipment.",Criminal
I want to know how to claim unpaid wages from a company that has shut down suddenly.,Labour
"A state-run school rejected my application without giving any reasons, and I believe this decision was completely arbitrary.",Constitutional
"I received a wall clock that makes strange noises since day one, and the company keeps delaying the technician visit for weeks now.",Consumer
My relative wants to annul her marriage since her husband was already engaged to someone else at the time.,Family
"My husband has been mentally and emotionally abusive within our marriage, and I want to address this legally.",Family
"My telecom provider keeps deducting money for value-added services I never subscribed to, despite repeated requests to stop them.",Consumer
"My workplace lacks proper signage for hazardous zones, increasing the risk of accidents.",Labour
I was charged extra hidden fees while purchasing a dinner set that were never mentioned anywhere during the checkout process.,Consumer
A government department has been sitting on my application for months without any explanation or written communication.,Constitutional
My husband is deliberately understating his income to avoid paying adequate maintenance to me.,Family
I want to know if I can seek redressal for a hostile work environment created by my supervisor.,Labour
The travel agency collected full payment for a travel package but failed to arrange half of the promised itinerary during the trip.,Consumer
A logistics company damaged my furniture during relocation despite an agreement covering full protection.,Civil
A rival shop owner filed a fabricated complaint accusing my father of assault that never happened.,Criminal
A government authority is preventing citizens from a certain profession from accessing a public welfare scheme without justification.,Constitutional
A government authority is preventing certain eligible citizens in my area from registering as voters ahead of the election.,Constitutional
"My request for information about a government decision affecting me was ignored, and I believe this undermines my right to know.",Constitutional
I want an injunction to stop a former business partner from contacting our suppliers using company letterheads.,Civil
A person filed a false complaint of criminal intimidation against my husband after a business disagreement.,Criminal
A group is sending coordinated threats to my business page after a public complaint I made.,Cyber
The e-commerce site delivered an empty box instead of the water heater I had ordered and paid for in full online.,Consumer
My relative's newly built compound wall was broken down overnight by unknown persons.,Criminal
I want to know if gratuity is payable to the family of an employee who passed away while employed.,Labour
The local police is preventing me from practicing my trade in a public market without giving any valid legal reason.,Constitutional
I believe the district collector's office is discriminating against me on the basis of my gender while processing my application.,Constitutional
"My relative wants to adopt a relative's child informally, without going through the complete legal process.",Family
"I paid a repair shop to fix my washing machine, but they returned it in a worse condition than before and refuse to fix it again.",Consumer
"My father transferred a housing plot to my maternal uncle through a gift deed, but I believe this transfer was made under pressure.",Property
I want to know if remarriage affects custody arrangements established during my previous divorce.,Family
I want to know my rights regarding visitation if my ex-spouse relocates to another state.,Family
A group damaged crops in our field out of spite after losing a local dispute.,Criminal
A government body has failed to provide a service that it is constitutionally obligated to ensure for all citizens equally.,Constitutional
A vendor breached our exclusive supply agreement by selling the same products to our competitor.,Civil
My private consultation notes from an online therapy session were leaked on a public forum.,Cyber
"After my father's death, my elder brother is refusing to give me my rightful share in our small plot.",Property
A person hired to service our office air conditioners left the job incomplete and avoided further contact.,Civil
I want to know if children from an annulled marriage are still considered legitimate under family law.,Family
I want to know how to address hostile behaviour from a senior employee at my workplace.,Labour
My private conversation with a therapist was leaked after her online practice management tool was compromised.,Cyber
What steps should I take if a builder refuses to hand over the ownership documents of my flat despite full payment?,Property
"My relative's shop owes me money for materials supplied months ago, and he keeps postponing payment.",Civil
"I found my old private messages screenshotted and shared in a public group chat, what legal action can I take?",Cyber
I want to understand what evidence is needed to prove that a parent genuinely needs maintenance support.,Family
I want to know if the state can restrict citizens from a particular religion from applying for a specific public role.,Constitutional
My employer denied bereavement leave following the loss of a close family member.,Labour
"Someone is impersonating me on LinkedIn to scam my professional contacts, how do I stop this?",Cyber
A stranger obtained a private video of me through a hacked app and is demanding payment to delete it.,Cyber
How can I legally challenge a central government authority for violating my fundamental rights while carrying out their official duties?,Constitutional
A group of minors was caught stealing from a shop and the shopkeeper wants to file a complaint.,Criminal
"I purchased a piece of land, but the mutation of records in my name has still not been completed by the local authorities.",Property
"I purchased a duplex house, but the mutation of records in my name has still not been completed by the local authorities.",Property
My urban plot sale is stuck because the buyer is refusing to pay the remaining balance despite the agreement being signed.,Property
My relative found strangers occupying an unused portion of their ancestral house without permission.,Criminal
A man forcibly took my phone and wallet at knifepoint while I was walking near the station.,Criminal
I want to challenge an order that restricts specific communities from settling in certain parts of a city.,Constitutional
"My warehouse property is being acquired by the state for a public project, and I have concerns about the compensation offered.",Property
My daughter wants to establish paternity to claim maintenance from her biological father.,Family
My neighbour's tree fell on my car during a storm and he refuses to pay for the repairs.,Civil
"Someone is blackmailing me with my private photos, what legal steps can I take?",Cyber
My relative's car was stolen from outside a hospital while he was visiting a patient.,Criminal
I want to know how courts evaluate relocation requests when one parent wants to move with the children.,Family
My father was assaulted by a group of men after a dispute over a parking spot escalated.,Criminal
A local authority denied a community group's request to install a public memorial without giving a valid reason.,Constitutional
"I entered into a written agreement for a car purchase, but the seller is refusing to transfer ownership.",Civil
"I purchased a residential plot, but the mutation of records in my name has still not been completed by the local authorities.",Property
"My spouse abandoned me and our children two years ago, and I want to pursue a divorce.",Family
A person convinced me to invest in a cryptocurrency scheme that turned out to be completely fake.,Cyber
There is a dispute over who is the rightful owner of a village land that has been in our family for three generations.,Property
"My application for a government job was rejected without explanation, and I suspect it was because of my regional background.",Constitutional
Someone is using an old photo of my storefront to advertise a completely unrelated business online.,Cyber
A person made defamatory comments about my company's practices during an industry conference.,Civil
I want to understand what happens to an adoption if the adoptive parents later divorce.,Family
A group attacked my cousin with sickles during a clash between two families over farmland.,Criminal
My business rival told our suppliers false information about our company's financial stability.,Civil
"I paid full payment for a row house in Kolkata, but the seller is now refusing to complete the sale deed registration.",Property
"An advertisement claimed my laptop had a special feature, but after buying it I discovered that claim was completely false.",Consumer
I want to know whether my married sister has an equal share in our ancestral independent house along with the other siblings.,Property
I want to know if my husband's business assets are considered part of our marital property.,Family
The land records office in Nagpur shows a different owner for my residential bungalow than what my sale deed indicates.,Property
"My neighbour has built a boundary wall that intrudes several feet into my duplex house, and he refuses to correct it.",Property
My relative was falsely named as an accomplice in a case despite having an alibi for that day.,Criminal
My wife and I have settled all our issues and want to know how long a mutual consent divorce usually takes.,Family
I want to know if citizens can be compelled by the state to participate in a government-organized public event.,Constitutional
A distributor is selling our products below the price fixed in our written distribution agreement.,Civil
A person hired to repair my roof caused further damage and is refusing to compensate for the loss.,Civil
"My brother was arrested during a raid, but we were never given any reason for the arrest.",Criminal
"I ordered two induction cooktop together, but received only one item, and customer support keeps closing my complaint without any resolution.",Consumer
My relative wants to formally document a family settlement to avoid future disputes over inherited farmland.,Family
Someone impersonated me in a group chat and made statements that damaged my relationship with colleagues.,Cyber
I want to know if my termination is valid since I was never given any warning letters.,Labour
I want to know if a prolonged internet shutdown ordered by the local administration can be constitutionally challenged.,Constitutional
The seller of a duplex house took an advance from me and later sold the same property to someone else.,Property
A company failed to deliver services as promised in our annual maintenance contract for office equipment.,Civil
"I own an office space, but local occupants have taken over the land and are refusing to vacate despite my repeated requests.",Property
I want to know whether a gift deed for a warehouse property can be legally cancelled once it has already been registered.,Property
I was sold a banking locker service by a bank representative who did not disclose important terms that I only discovered later.,Consumer
I want a court to direct a supplier to deliver goods as specifically agreed in our signed purchase contract.,Civil
"A public university is failing to fulfil a basic constitutional duty owed to citizens in my area, and I want to act on this.",Constitutional
"I was refused admission to a government college seemingly because of my religion, and I want to know if this violates my rights.",Constitutional
A person collected registration fees for a fake training programme and shut down the office overnight.,Criminal
"Our local school stopped teaching in our mother tongue, and I want to know if this violates our linguistic rights.",Constitutional
I want to know if it is constitutional for a state to require prior permission before citizens can organize any public meeting.,Constitutional
I want to stop a supplier from delivering goods to a location other than what was agreed in our contract.,Civil
I want to understand if unpaid bonuses should be included in my full and final settlement.,Labour
"The showroom promised to replace my pair of branded sunglasses within seven days of purchase, but they keep giving excuses every time I follow up.",Consumer
"A driver hired for our office van caused an accident due to negligence, damaging company property.",Civil
A stranger has taken illegal possession of my ancestral house while I was living abroad for several years.,Property
A relative was held in custody beyond the permitted hours without being produced before a magistrate.,Criminal
My employer terminated my contract shortly before I was scheduled to go on maternity leave.,Labour
A local body is denying representation to a minority group in a public consultation process without proper justification.,Constitutional
A group entered our farmland and destroyed the fencing to let cattle graze without permission.,Criminal
"The company providing my banking locker service has been extremely negligent, causing repeated inconvenience without offering any compensation.",Consumer
I want to know if my employer can cancel my weekly off without prior notice regularly.,Labour
A government office denied my request to obtain a copy of an official order that directly affects my rights.,Constitutional
A group broke the lock of our society's gym equipment room and stole several items.,Criminal
A stranger has taken illegal possession of my warehouse property while I was living abroad for several years.,Property
I want to challenge an administrative circular that appears to unfairly restrict who can apply for a government license.,Constitutional
What steps should I take if a roadside shop refuses to acknowledge my genuine complaint about a defective inverter battery?,Consumer
"A person circulated false information claiming my shop sells counterfeit goods, hurting my business badly.",Civil
I want to understand how a child's preference is considered in custody decisions as they grow older.,Family
"The police are refusing to register our complaint stating it is a civil matter, though we believe it is criminal.",Criminal
My husband's family refuses to return my stridhan despite our marriage having ended over a year ago.,Family
I want to understand my rights as a daughter-in-law regarding my late husband's share of ancestral property.,Family
"The technician sent for water purifier installation did a careless job, and now the underlying problem has actually gotten worse than before.",Consumer
"An advertisement claimed my wardrobe had a special feature, but after buying it I discovered that claim was completely false.",Consumer
My apartment developer delayed handing over possession by more than a year without any valid explanation or compensation offered.,Consumer
My company denied extended medical leave despite my doctor recommending a longer recovery period.,Labour
Someone created a fake credit repair service using our company's logo to mislead customers.,Cyber
I discovered that a state government office has been monitoring my personal communications without informing me or obtaining proper authorization.,Constitutional
I want to question the legal authority of a person who has been appointed to hold a public office in Kochi.,Constitutional
I want to compel a public university to perform a legal duty that they have been refusing to carry out for months.,Constitutional
A group threatened to set our shop on fire unless we paid them a fixed amount every month.,Criminal
Someone accessed my private plant care tracking app and exposed my home address through location data.,Cyber
I want to enforce an agreement where a business partner promised to repay a capital contribution upon exit.,Civil
My employer transferred me to a subsidiary company without clarifying changes to my benefits.,Labour
"I received threatening messages from an anonymous number saying they know where I live, what should I do?",Cyber
My former business partner is refusing to pay his share of pending vendor bills for our joint venture.,Civil
"My banking locker service keeps failing repeatedly, and despite multiple complaints, the provider has not sent anyone to properly fix the issue.",Consumer
"My neighbour's renovation work damaged the shared boundary wall, and he refuses to bear the repair cost.",Civil
My subscription streaming account was accessed by someone else and my preferences were changed.,Cyber
The courier company delivered my electric kettle in a badly damaged condition and is denying responsibility for the mishandling.,Consumer
My uncle's godown was broken into and several sacks of stored grain went missing.,Criminal
My cousin went missing three days ago and we suspect she may have been taken against her will.,Criminal
My relative's shop supplied goods on credit to a retailer who has since stopped responding to payment requests.,Civil
"A vendor supplied products that did not match agreed specifications, causing rejection of an entire consignment.",Civil
My brother is refusing to give me my rightful share of our parents' property after their passing.,Family
"My wife's parents are pressuring us to live with them, and it is affecting our marital independence.",Family
I want to recover money owed by a client who has been avoiding payment for completed consulting work.,Civil
My workplace and daily commute details were posted publicly by someone after an online dispute.,Cyber
"The company's advertisement showed a much larger size for the trimmer, but the delivered product was noticeably smaller than shown.",Consumer
A government authority denied me a fair hearing before cancelling a licence I had held for many years.,Constitutional
"My family's agricultural land was acquired years ago, but we never actually received the compensation that was promised to us.",Property
My relative wants to declare her marriage void since her husband was a minor at the time of marriage.,Family
My brother was picked up by police for questioning and kept overnight without any formal arrest memo being given to us.,Criminal
My cousin was attacked with a chain during a confrontation over unpaid rent.,Criminal
A person hired to manage our social media account never delivered results and is refusing a partial refund.,Civil
I want to question the legal authority of a person who has been appointed to hold a public office in Jaipur.,Constitutional
"I ordered two air conditioner together, but received only one item, and customer support keeps closing my complaint without any resolution.",Consumer
I want to know if grandparents can contest a custody decision that limits their access to grandchildren.,Family
My company offered a severance package that seems significantly lower than industry standards.,Labour
"I signed a lease agreement for an apartment flat, but the landlord is now demanding an increase in rent before the agreed term.",Property
A government office is requiring an unusual declaration from citizens before allowing them to access a basic public service.,Constitutional
I want to know how marital property is typically divided when a couple decides to divorce.,Family
Someone impersonated a cryptocurrency exchange support agent and gained access to my digital wallet.,Cyber
I want to challenge a government rule that seems to restrict citizens' freedom to choose their occupation without valid reasoning.,Constitutional
A person promised to invest in my startup but withdrew after I had already committed resources based on his word.,Civil
Someone who witnessed a robbery near our house is now receiving threatening calls to stay silent.,Criminal
I want to know how to legally challenge someone holding a public post without meeting the required constitutional qualifications.,Constitutional
I want to know how to legally divide an ancestral independent house among four siblings who all have equal claims.,Property
Someone created a fake customer complaint portal to collect personal information from dissatisfied users.,Cyber
My professional reputation was harmed after someone made unverified public accusations about my work ethics.,Civil
"I bought a hair dryer that stopped working within a week, and a roadside shop is refusing to repair or replace it. What can I do?",Consumer
"After returning a wrongly delivered inverter battery, the courier picked it up, but the platform is not issuing my refund despite several reminders.",Consumer
What documents are required to prove clear ownership of a village land that I intend to sell in Mumbai?,Property
"My bicycle is still within the warranty period, but the service centre is asking me to pay for a repair that should be free.",Consumer
My employer is asking me to work night shifts without additional compensation as promised earlier.,Labour
"A hacker defaced my personal website with offensive content, what legal action can I take?",Cyber
My laptop bag was snatched from the front seat of my car while I was stopped at a signal.,Criminal
A person created a professional-looking account claiming to represent our organization to mislead vendors.,Cyber
Someone has encroached upon a part of my agricultural land by building a wall well beyond their actual boundary line.,Property
Someone is threatening to release private messages from a family group chat unless demands are met.,Cyber
My neighbour's overflowing septic tank has been causing damage to our shared boundary wall.,Civil
"The water purifier I purchased has a manufacturing defect, but the brand's customer care keeps closing my complaint ticket without resolving it.",Consumer
I want to understand my rights if I refuse to operate equipment that lacks proper safety certification.,Labour
"Someone is demanding money from my father, threatening to reveal false information about our family.",Criminal
"My father transferred a commercial shop to my father through a gift deed, but I believe this transfer was made under pressure.",Property
I want to know if my company must provide cr̬che facilities as promised in our HR policy.,Labour
"My employer deducted money from my salary citing loss of company property, without any investigation.",Labour
"My neighbour has slowly encroached onto my land over the years, and now a portion of my duplex house is being used by them.",Property
"I was lured by a big discount advertisement for a vacuum cleaner, but at checkout the seller charged me the full original price instead.",Consumer
I want to challenge restrictions imposed on citizens during a declared emergency that seem to exceed constitutional limits.,Constitutional
Someone used forged signatures to transfer my row house into their name without my knowledge or consent.,Property
I need to understand my legal right of way over a narrow strip of land that connects my independent house to the main road.,Property
I want to know if I can limit my in-laws' involvement in decisions concerning my own children.,Family
I discovered that a central government authority has been monitoring my personal communications without informing me or obtaining proper authorization.,Constitutional
My relative wants to understand her rights regarding maintenance from her first husband after remarrying.,Family
"My phone started acting unusual after I installed an app, and I suspect it is secretly monitoring my activity.",Cyber
A friend borrowed money for his sister's wedding and has been avoiding repayment despite the agreed timeline.,Civil
"My landlord wants to sell the residential plot I am renting, and I want to know how this affects my current tenancy rights.",Property
My private conversation history from a mental health app was exposed after a reported security lapse.,Cyber
"My employer asked me to submit medical leave applications retroactively, which seems unusual.",Labour
"A logistics company failed to deliver goods within the agreed time, causing losses to my business.",Civil
A partner in our firm is using company funds for personal expenses without informing the other partners.,Civil
"Despite following up for weeks about my faulty mixer grinder, the company's helpline keeps giving me a different excuse every single time.",Consumer
My company reduced my role responsibilities after I returned from maternity leave without explanation.,Labour
"Someone created a clone of my website to scam customers, what legal steps should I take?",Cyber
I want to challenge an order restricting journalists from covering a public protest in a particular area.,Constitutional
A company failed to honour the terms of our service agreement despite repeated reminders and notices.,Civil
Our society treasurer has been misusing maintenance funds collected from residents for personal expenses.,Criminal
"The dishwasher I purchased has a manufacturing defect, but the brand's customer care keeps closing my complaint ticket without resolving it.",Consumer
I want to understand if my company can ask me to waive future claims as part of my settlement.,Labour
"The sofa set I ordered online turned out to be a used, refurbished piece even though it was listed as brand new. Can I file a complaint?",Consumer
I want to claim pension dues from a previous employer who has been unresponsive to my requests.,Labour
"I gave a loan to a colleague based on a written agreement, and he has stopped responding to my requests for repayment.",Civil
A person created a fake talent scouting page using my photos to lure aspiring models.,Cyber
I want to know how to legally divide an ancestral village land among four siblings who all have equal claims.,Property
"My employer accessed my personal social media account without consent during an investigation, is this legal?",Cyber
My company records my overtime hours but has never paid me for any of it.,Labour
I want to challenge a decision where a government body acted without providing me any opportunity to be heard first.,Constitutional
Someone set fire to election banners outside our party office during campaign season.,Criminal
"My OTT streaming subscription auto-renewed without my consent, and the company charged my card despite me never approving the renewal.",Consumer
"I am being harassed by an unknown number through repeated calls and texts, is there a cyber law for this?",Cyber
My private childhood photos were used without consent in an unrelated online advertisement.,Cyber
A person took an advance payment for organizing a corporate event but failed to deliver any services.,Civil
My private online singing lessons were recorded by a participant and shared without my permission.,Cyber
My cousin wants a court's help to ensure a business partner fulfils his promised responsibilities under their agreement.,Civil
"Someone forced their way into our farmhouse at night and threatened us with a weapon, what should we do?",Criminal
My business partner is refusing to formally transfer his share of company assets despite our written settlement.,Civil
Someone used automated bots to flood my inbox with spam after I reported their account.,Cyber
"Someone created a fake support ticket portal to steal user credentials for an app I use, what should I do?",Cyber
My company is deducting salary for lunch breaks that were previously considered part of working hours.,Labour
I want to file a formal complaint about a colleague who regularly bullies me during meetings.,Labour
My private conversation from an online support forum was screenshotted and shared without consent.,Cyber
Our jewellery shop was raided by a gang who threatened staff at gunpoint and escaped with the entire stock.,Criminal
My cousin lost partial vision in one eye after being hit during a violent altercation.,Criminal
I want to understand my rights if my internship stipend was significantly delayed for months.,Labour
How do I legally establish my ownership over a family house that has been in dispute with a family member for years?,Property
"I was promised a one-year guarantee on my hair dryer, but now the shopkeeper says the guarantee card I have is not valid.",Consumer
A government authority is requiring citizens to sign a consent form waiving their right to legal recourse before receiving aid.,Constitutional
"A relative gave farming tools to a neighbour for one season, and they have not been returned even after two years.",Civil
A person borrowed money from my father for medical treatment and has avoided repayment despite recovering fully.,Civil
"My grandfather transferred his piece of land to one grandchild through a gift deed, and other family members are contesting it now.",Property
I discovered that a public sector employer has been monitoring my personal communications without informing me or obtaining proper authorization.,Constitutional
"The bank is threatening to take possession of my duplex house over a loan default, and I want to know my rights.",Property
My colleague took a loan from me stating urgent medical needs but has since ignored repayment requests.,Civil
I want to know the correct process for registering a farmhouse that I recently purchased in Delhi.,Property
"My resignation was accepted, but the company is asking me to work an additional unpaid month.",Labour
I want to understand standard paternity leave duration typically offered by Indian employers.,Labour
A supplier is refusing to honour the price mentioned in our written purchase agreement.,Civil
I want to understand if salary structure changes require employee consent before implementation.,Labour
I want to understand how courts typically calculate alimony based on both spouses' earnings.,Family
The courier company delivered my kids' toy in a badly damaged condition and is denying responsibility for the mishandling.,Consumer
My spouse and I want to register our marriage after living together for several years.,Family
Someone registered a domain name almost identical to our brand to mislead potential customers.,Cyber
A person is occupying agricultural land that was only meant to be used temporarily during harvest season.,Civil
My father was slapped and abused by policemen during questioning at the local station.,Criminal
I want to understand if my employer can transfer me to a different department against my wishes.,Labour
"I invested in a crypto scheme through a fake website and lost my savings, what should I do?",Cyber
"Two people are claiming ownership of the same office space in Pune, and I am not sure whose claim is valid.",Property
I want to know how to recover unpaid dues from a client who has ignored multiple invoices.,Civil
I want to know how to reclaim possession of my small plot from squatters who moved in without my permission.,Property
I want to know if I can stop unauthorized construction happening right on the boundary of my duplex house.,Property
A government employer transferred me to a distant location in a manner that seems arbitrary and unrelated to any administrative need.,Constitutional
My landlord is refusing to return my security deposit even though I vacated the farmhouse in proper condition.,Property
My brother-in-law is claiming ownership of our vacant plot even though it was registered solely in my father's name.,Property
A public authority refused to acknowledge my representation seeking redress for what I believe is unfair state action.,Constitutional
I want to recover possession of my shop from a person who refuses to vacate after the agreement ended.,Civil
Someone stole copper wiring from an under-construction site owned by our family business.,Criminal
I want to claim my pending documents from a company that terminated me without proper closure.,Labour
My relative promised in writing to gift a certain amount for my education but never fulfilled the promise.,Civil
I want to understand if gratuity applies to employees who were on a fixed-term contract.,Labour
My paternal uncle is claiming ownership of our piece of land even though it was registered solely in my father's name.,Property
We suspect that CCTV footage relevant to a robbery case was deliberately deleted by someone involved.,Criminal
Someone circulated a message in our trade association falsely accusing me of unethical business dealings.,Civil
"I paid for express delivery of a water heater, but it arrived more than ten days late without any explanation from the platform.",Consumer
I want to know the correct legal process for terminating a residential lease agreement before its fixed term ends.,Property
"My relative's interfaith marriage is facing resistance from both families, and she wants to know her legal options.",Family
Can I challenge a government action that appears to have been taken without any proper legal authority behind it?,Constitutional
How can I legally challenge a village panchayat for violating my fundamental rights while carrying out their official duties?,Constitutional
A public authority denied entry to a citizen at a government office because of the language they chose to communicate in.,Constitutional
I recently discovered that the title documents for my row house may have been forged by a previous owner.,Property
"My former spouse relocated without informing me, and I want to understand my rights regarding our children.",Family
My cousin wants to formally adopt her late sister's children to ensure they remain within the family.,Family
"My husband refuses to discuss important family decisions with me, which is straining our marriage.",Family
I want to compel a government-run institution to perform a legal duty that they have been refusing to carry out for months.,Constitutional
"My treadmill developed a fault under guarantee, but the seller is insisting I pay labour charges which were supposed to be covered.",Consumer
My employer denied my request for a copy of my signed employment contract.,Labour
My spouse refuses to pay maintenance despite a court order requiring monthly payments.,Family
I want to understand the process for forming a workers' union within our organization.,Labour
I want to modify our custody arrangement since my ex-wife's relocation has made the current schedule impractical.,Family
I want to know if a government order barring peaceful gatherings near a public building for months exceeds reasonable restrictions.,Constitutional
The e-commerce site delivered an empty box instead of the smart TV I had ordered and paid for in full online.,Consumer
The seller of a small plot took an advance from me and later sold the same property to someone else.,Property
How can I legally challenge a government hospital for violating my fundamental rights while carrying out their official duties?,Constitutional
I want to challenge a government restriction that prevents our minority community from managing our own religious institution independently.,Constitutional
A group of people are sending abusive comments to me every day on my social media posts.,Cyber
My employer promised a yearly bonus that has not been paid despite good company performance.,Labour
Someone created a fake customer feedback form using my company's name to collect user passwords.,Cyber
"Someone created a bot account to spread false information using my name, how do I report this?",Cyber
My company changed my designation without any corresponding change in salary or responsibilities.,Labour
My cousin was falsely accused of stalking by someone trying to divert attention from his own misconduct.,Criminal
A person was caught trying to break into a temple's donation box using metal tools.,Criminal
"My gaming account was hacked and all my purchased items were transferred to another account, how do I report this?",Cyber
"Someone is using my old photos to make a fake matrimonial profile without my consent, what should I do?",Cyber
"Someone circulated false information about my shop's hygiene standards, resulting in a loss of customers.",Civil
The dealer added processing charges to my leather jacket bill that were never mentioned before I agreed to make the purchase.,Consumer
A business partner is refusing to honour verbal commitments made during our initial partnership discussions.,Civil
A relative reported that a co-passenger on a train tried to inappropriately touch her during the journey.,Criminal
Someone has been supplying banned substances to students outside a school in our area.,Criminal
Someone posted a public comment threatening violence against me because of a business dispute online.,Cyber
I want compensation from a repair shop whose faulty work caused my equipment to break down again.,Civil
A person created a fake customer support number online using our brand to mislead our users.,Cyber
My cousin wants to understand how family court determines maintenance obligations during lengthy divorce proceedings.,Family
The seller of a village land took an advance from me and later sold the same property to someone else.,Property
I want to know if a handwritten will without witnesses holds any legal validity.,Family
"The store overcharged me for a microwave oven beyond the price printed on the label, and they are refusing to correct the bill.",Consumer
I discovered that a government college has been monitoring my personal communications without informing me or obtaining proper authorization.,Constitutional
I want guidance on resolving a dispute with my husband regarding his relationship with his extended family.,Family
"My leather jacket developed a fault under guarantee, but the seller is insisting I pay labour charges which were supposed to be covered.",Consumer
"I entered into an agreement with a photographer for event coverage, but they never delivered the final footage.",Civil
I want to challenge an order passed by a government tribunal that I believe was issued without proper legal authority.,Constitutional
My relative's shop suffered losses after a contractor's faulty wiring caused frequent power outages during business hours.,Civil
I want to understand my rights as a freelance gig worker regarding payment for completed tasks.,Labour
There is a dispute among flat owners over who has rights to use the terrace area of our apartment building.,Property
I want to question the legal authority of a person who has been appointed to hold a public office in Kolkata.,Constitutional
I want to understand my rights if I am asked to accept a lower position during restructuring.,Labour
"I was lured by a big discount advertisement for a second-hand car, but at checkout the seller charged me the full original price instead.",Consumer
My retail store's landlord suddenly increased rent beyond what was agreed in our signed lease contract.,Civil
My contract agency has not paid my dues even though the client company confirmed my work completion.,Labour
I believe the district administration is discriminating against me on the basis of my gender while processing my application.,Constitutional
My relatives got married secretly and now want to register their marriage without informing their families.,Family
My relative's business signage was defaced with paint after a dispute with a rival shop owner.,Criminal
My employer refuses to grant a promised increment citing company losses that were never officially disclosed.,Labour
A police officer stopped me from distributing pamphlets about a social cause in a public park without any clear legal basis.,Constitutional
Someone poured a chemical substance on our parked car damaging the paint completely.,Criminal
I want to understand my rights if my company outsources my role to a third-party vendor.,Labour
My relative's boundary wall was damaged after a neighbour's heavy vehicle repeatedly reversed into it.,Civil
"I returned a defective ceiling fan for a refund weeks ago, but the amount has still not been credited back to my account.",Consumer
I lost access to my social media account after receiving a message about a policy violation I never committed.,Cyber
I want to recover money paid in advance for office furniture that was never delivered.,Civil
I want to challenge a gift deed through which my village land was transferred to a relative without my knowledge.,Property
I want to know if unused earned leave should be compensated when I resign from my job.,Labour
I need to understand my legal right of way over a narrow strip of land that connects my residential bungalow to the main road.,Property
"My personal videos were shared on a porn website without my consent, what can I do legally?",Cyber
"The product description online promised certain features for the tablet, but what I received does not match those claims at all.",Consumer
"I signed a sale agreement for a piece of land, but the seller is now backing out of the deal after receiving my token amount.",Property
My wife refuses to let me take our daughter for overnight visits despite our agreement.,Family
"My motor insurance policy auto-renewed without my consent, and the company charged my card despite me never approving the renewal.",Consumer
"A person created multiple fake reviews under different names to damage my business reputation online, is this actionable?",Cyber
My wife wants a lump sum maintenance settlement instead of continuing monthly payments after our divorce.,Family
A person is threatening to release private chat screenshots of me unless I meet their demands.,Cyber
My daughter wants to know if she can claim maintenance from her husband while their divorce case is ongoing.,Family
"I was scammed by a fake tech support call claiming my computer had a virus, what should I do?",Cyber
I want to divorce my husband because he has been mentally torturing me since our wedding.,Family
I want to understand the process for withdrawing my provident fund after resigning from my job.,Labour
"A former employee made false statements about my business practices to potential clients, harming our reputation.",Civil
"A supplier delivered goods weeks after the agreed deadline, causing us to lose an important seasonal order.",Civil
I want to become the legal guardian of my younger sibling after our parents passed away.,Family
Someone published my personal details along with insulting comments on an anonymous forum.,Cyber
"I suspect the documents shown to me by the seller of a vacant plot are not genuine, and I need to verify their authenticity.",Property
I want to recover money I invested in a friend's shop that he is now refusing to return.,Civil
My employer reduced my notice period pay despite my contract specifying a longer duration.,Labour
"I bought a laptop in Chennai last month and it broke down almost immediately, but the shop owner denies any fault in the product.",Consumer
I want to know whether my married sister has an equal share in our ancestral housing plot along with the other siblings.,Property
